,id,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
279,258735,56157863,Splunk query based on the results of another query,"<p>A Splunk question...</p>

<p>I've found a few Google hits that I thought were going to help with this.  I'm trying to perform a search for all ""rows"" that are returned by an outer search/query.</p>

<p>I am by no means a Splunk expert, not even a power user!</p>

<p>The outer query performs an LDAP search against Active Directory and returns a list of people with a particular group membership (e.g.: all Domain Admins or Account Operators, Etc.)</p>

<p>I then want to perform a search for each of the returned user names against Windows Event Logs … and return the results as one data set.</p>

<p>I've got the LDAP search nailed.  I've got the Windows Event Log search nailed.  I just need to stitch them together.</p>

<p>If I were coding this in a script, I'd either:</p>

<p>i) Enumerate relevant group members into an array.  Run the event log query for users that exist in the array, e.g.: using semantics such as isin() or contains(); or
ii) Enumerate the group members and perform a foreach() type loop. </p>

<p>So, how the #?!@ do I do this in Splunk.  I've tried using the ""search"" command and ""foreach"" command, but have had no joy.  I even toyed with building a lookup and tried isin(), but could not get this to work.</p>

<p>Example LDAP search:</p>

<pre><code>| ldapsearch domain=""contoso.com"" search=""(&amp;(objectclass=user)(objectCategory=person)(memberOf=CN=Domain Admins,OU=MyContainer,DC=contoso,DC=com))"" attrs=""sAMAccountName"" basedn=""DC=contoso,DC=com"" | eval ldapSearchUserName=""contoso\\""+lower(sAMAccountName)
</code></pre>

<p>Example Event log search:</p>

<pre><code>index=""wineventlog"" source=""WinEventLog:Security"" sourcetype=""WinEventLog:Security"" ""LogName=Security"" ""EventCode=4624"" earliest=-1d | rex field=Message "".*Logon Type:\s+(?&lt;LogonType&gt;\d+)"" | eval UserName=mvindex(Security_ID, 1) | table UserName
</code></pre>

<p>Any thoughts, hints or guidance?</p>

<p>Many thanks</p>

<p>S</p>",56159179.0,1,0,,2019-5-15 21:28:45,,2019-5-16 00:13:13,,,,,468457.0,,1,0,splunk|splunk-query,6991,16
280,258736,56168826,Unable to get results after executing saved search from rest API,"<p>I am trying to get the results of a splunk saved search(report) via REST API But getting error as "" Error in 'savedsearch' command: Unable to find saved search named 'test'.""</p>

<p>curl -s -k -u 'usr:pwd' ""<a href=""https://host:8089/servicesNS/admin/search/search/jobs/export"" rel=""nofollow noreferrer"">https://host:8089/servicesNS/admin/search/search/jobs/export</a>"" -d search="" savedsearch test""</p>

<p>Saved search is owned by me.Can anybody please advise what i am missing here? </p>",,1,0,,2019-5-16 12:41:24,,2019-5-17 06:26:46,,,,,10147018.0,,1,0,splunk,894,11
281,258737,56190876,splunk-connect-kuberentes to splunk light - no data error,"<p>I have configured splunk-connect-kubernetes on my cluster and I have told it to send data to splunk-light where I have configured HEC.</p>

<p>HEC is setup correctly because I can POST information directly. However, in splunk-connect-kubernetes I am seeing this in the logs:</p>

<pre><code>2019-05-17 17:10:47 +0000 [error]: #0 Failed POST to http://splunk.default.svc.licence.local:8088/services/collector, response: {""text"":""No data"",""code"":5}
</code></pre>",56239618.0,1,0,,2019-5-17 17:14:19,,2019-5-21 13:40:31,,,,,3171021.0,,1,0,kubernetes|splunk,196,9
282,258738,56194235,How to send a python requests post for an equivalent curl command?,"<p>Hi</p>

<p>Following curl command works and am trying to post the same (with a different JSON data )using <code>requests.post</code> and running into below error shown,any guidance on what is wrong?</p>

<pre><code>curl -vk ""https://splunk-hec.company.com:8088/services/collector"" -H ""Authorization: {token id }"" -d '{""sourcetype"": ""source"",""index"":""indexname"", ""event"": {""a"": ""value1"", ""b"": [""value1_1"", ""value1_2""]}}'
</code></pre>

<p>PYTHON CODE:-</p>

<pre><code>_raw = {

    ""Total_radar_count"":""999"",
    ""Analyze"":{
        ""Screen"":{""count"":110,""radar_link"":""change://problem/50411162&amp;42639456&amp;44776863&amp;43703933""},
        ""Investigate"":{""count"":065,""radar_link"":""change://problem/50411162&amp;42639456&amp;44776863&amp;43703933""},
        ""Review"":{""count"":106,""radar_link"":""change://problem/50411162&amp;42639456&amp;44776863&amp;43703933""}
    },
    ""timestamp"": int(time.time())  # Can also use datetime.datetime.now().isoformat()
}
url = 'https://splunk-hec.company.com:8088/services/collector?sourcetype=source?index=indexname'
json = _raw
auth_token = 'token id'
head = {'Authorization': auth_token}
response = requests.post(url, json=json, headers=head)
print(response)
print (response.reason)
print(response.json())
</code></pre>

<p>ERROR:-</p>

<pre><code>&lt;Response [400]&gt;
Bad Request
{u'text': u'No data', u'code': 5}
</code></pre>",,3,1,,2019-5-17 22:21:24,,2020-7-11 05:31:17,,,,,6645845.0,,1,0,python|curl|splunk,1275,12
283,258739,56222131,Finding multiple occurrences of a command in the Dashboard source,"<p>I've been trying to work with Regex in trying to find multiple occurrences of all the loadjob commands in the dashboard source code and have been struggling with this. Is this feasible?</p>

<p>Already tried knowing that loadjob savedsearch has ""| loadjob savedsearch=""user:app:jobname""</p>

<pre><code>| rex field=""source"" max_match=0 "".*(?:b: loadjob.*=.*:.*:(?P&lt;jobname&gt;))\|* .*""
</code></pre>

<p>Source example (this is treated as a single line):</p>

<pre><code>&lt;form script=""playground_v2.js"" stylesheet=""playground_v3.css""&gt; 
    &lt;label&gt;1st Line Clone&lt;/label&gt; 
&lt;init&gt; 
    &lt;set token=""PrioColor""&gt;0xfecb00&lt;/set&gt; &lt;set token=""Prio1Color""&gt;0xe60000&lt;/set&gt; 
    &lt;set token=""Prio2Color""&gt;0xa8b400&lt;/set&gt; &lt;set token=""Prio3Color""&gt;0x9c2aa0&lt;/set&gt; 
    &lt;set token=""Prio4Color""&gt;0xeb9700&lt;/set&gt; &lt;set token=""Prio5Color""&gt;0x00b0ca&lt;/set&gt; 
&lt;/init&gt; 
    &lt;earliest&gt;0&lt;/earliest&gt; &lt;/search&gt; 
    &lt;search id=""volume2""&gt; 
        &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_Volumes"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | eval conta=if(""$report$""==""raised and resolved"" AND RaisedSameMonth==0,0,count) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") | stats sum(conta) as conta by _time, Priority 
        &lt;/query&gt; 
    &lt;/search&gt; 
    &lt;search id=""time2""&gt; 
        &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_Times"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") 
        &lt;/query&gt; 
    &lt;/search&gt; 
    &lt;search id=""sla2""&gt; 
        &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_SLA"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") 
        &lt;/query&gt; 
    &lt;/search&gt;
&lt;/form&gt;
</code></pre>

<pre><code>&lt;form script=""playground_v2.js"" stylesheet=""playground_v3.css""&gt; &lt;label&gt;1st Line Clone&lt;/label&gt; &lt;init&gt;    &lt;set token=""PrioColor""&gt;0xfecb00&lt;/set&gt; &lt;set token=""Prio1Color""&gt;0xe60000&lt;/set&gt; &lt;set token=""Prio2Color""&gt;0xa8b400&lt;/set&gt; &lt;set token=""Prio3Color""&gt;0x9c2aa0&lt;/set&gt; &lt;set token=""Prio4Color""&gt;0xeb9700&lt;/set&gt; &lt;set token=""Prio5Color""&gt;0x00b0ca&lt;/set&gt; &lt;/init&gt; &lt;earliest&gt;0&lt;/earliest&gt; &lt;/search&gt; &lt;search id=""volume2""&gt; &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_Volumes"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | eval conta=if(""$report$""==""raised and resolved"" AND RaisedSameMonth==0,0,count) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") | stats sum(conta) as conta by _time, Priority &lt;/query&gt; &lt;/search&gt; &lt;search id=""time2""&gt; &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_Times"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") &lt;/query&gt; &lt;/search&gt; &lt;search id=""sla2""&gt; &lt;query&gt; | loadjob savedsearch=""reporting:fs_reporting:1st_Line_SLA"" | search Domain=$history_domain$ | eval month=if(""$report$""==""raised"",RaisedMonth,ResolvedMonth) | where month&amp;gt;=""$start_time$"" AND month&amp;lt;=""$end_time$"" | eval _time=strptime(month.""/01 00:00:00"", ""%Y/%m/%d %H:%M:%S"") &lt;/query&gt; &lt;/search&gt; &lt;/form&gt;
</code></pre>

<pre><code>| rest /servicesNS/-/-/data/ui/views 
| table Type author title eai:acl.app eai:data 
| eval Type=""Dashboards"" 
| rename author as Owner title as Name eai:acl.app as AppName eai:data as source search as source
| rex field=""source"" max_match=0 "".*(?:b: loadjob.*=.*:.*:(?P&lt;jobname&gt;))\|* .*""
</code></pre>

<p>What I wanted is to get All instances in dashboard source of ""loadjob"" and get its job name into field</p>

<p>Currently i'm not getting any results with it</p>",,2,3,,2019-5-20 13:38:24,,2019-5-21 09:46:44,2019-5-20 14:30:23,,1779359.0,,1779359.0,,1,0,regex|rest|regex-group|splunk-query,48,7
284,258740,56260312,"Do you need to extract the time field in Splunk, or is that automatic?","<p>I'm using the UI to insert some log data into Splunk. When I press ""Extract Fields"" in Splunk, I'm able to highlight the time field and enter in a name for that field, like ""timestamp.""</p>

<p>However, I've already specified the timestamp field in the source type. Does this mean I do not have to manually extract the timestamp field per event? In the ""Extract Fields > Select Fields"" UI, can I safely ignore and leave the timestamp field unhighlighted without a name?</p>",56263357.0,1,0,,2019-5-22 15:29:43,,2019-5-22 19:02:48,,,,user499054,,,1,0,splunk,89,7
285,258741,56326952,log4net: udp appender to splunk only logs first character,"<p>I have a simple application which should forward all logs to a splunk server. For this I use log4net with the udp appender.</p>

<p>The problem is only the first character seems logged in splunk:</p>

<p><img src=""https://imgur.com/7BULi1l"" alt=""Splunk"">
Image: <a href=""https://imgur.com/7BULi1l"" rel=""nofollow noreferrer"">https://imgur.com/7BULi1l</a></p>

<p>I traced the request with wireshark:</p>

<pre><code>¬)yElb!
J
ÿ-X,Ñ[date=2019-05-27 15:00:27,489] [level=INFO ] [environment=xxx] [hostname=xxx] [type=web] [logger=SplunkLogger] [message=Working on 634726506325099884]
</code></pre>

<p>There is another tool we use that is using log4net too and this one works without problems. Sadly I have no access to the source. So I think the splunk server is configured correctly.</p>

<p>log4net.conf</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""utf-8""?&gt;
&lt;log4net&gt;

  &lt;root&gt;
    &lt;level value=""INFO"" /&gt;
    &lt;appender-ref ref=""SplunkAppender"" /&gt;
    &lt;appender-ref ref=""FileAppender"" /&gt;
  &lt;/root&gt;

  &lt;logger name=""SecurityLogging""&gt;
    &lt;level value=""ERROR"" /&gt;
  &lt;/logger&gt;



    &lt;appender name=""SplunkAppender"" type=""log4net.Appender.UdpAppender""&gt;
      &lt;threshold value=""INFO"" /&gt;
      &lt;remoteAddress value=""xxxx"" /&gt;
      &lt;remotePort value=""xxxx"" /&gt;
      &lt;layout type=""log4net.Layout.PatternLayout""&gt;
        &lt;conversionPattern value=""[date=%date] [level=%-5level] [environment=xxxx] [hostname=%property{log4net:HostName}] [type=web] [logger=%logger] [message=%message]"" /&gt;
      &lt;/layout&gt;
    &lt;/appender&gt;

    &lt;appender name=""FileAppender"" type=""log4net.Appender.FileAppender""&gt;
      &lt;file value=""log-file.txt"" /&gt;
      &lt;appendToFile value=""true"" /&gt;
      &lt;layout type=""log4net.Layout.PatternLayout""&gt;
        &lt;conversionPattern value=""[date=%date] [level=%-5level] [environment=xxxx] [hostname=%property{log4net:HostName}] [type=web] [logger=%logger] [message=%message]"" /&gt;
      &lt;/layout&gt;
    &lt;/appender&gt;

&lt;/log4net&gt;
</code></pre>",56355737.0,1,1,,2019-5-27 13:22:07,,2019-5-29 08:02:19,,,,,1951424.0,,1,1,.net-core|log4net|splunk,160,11
286,258742,56361993,Azure App Service - cannot store logs in azure storage,"<p>I would like to configure my diagnostic logs to be redirected to Blob or Table Storage. However the only option I see is Filesystem:
<a href=""https://i.stack.imgur.com/FI8EL.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/FI8EL.png"" alt=""App Service logs""></a></p>

<p>My goal is to collect these logs in splunk</p>",,2,0,,2019-5-29 13:40:06,,2021-11-27 08:32:18,,,,,1116499.0,,1,1,azure|logging|azure-web-app-service|azure-storage|splunk,201,9
287,258743,56367775,Accepting Splunk license agreement using Ansible-Playbook,"<p>I am new to using Ansible-Playbooks, and I am running into issues in accepting license agreements with Splunk.</p>

<p>Any time I have shell run: </p>

<pre><code>""/opt/splunkforwarder/bin/splunk start --accept-license --answer-yes""
</code></pre>

<p>I get a continuous lockup that forces me to terminate the program.</p>

<pre><code>TASK [acceptlicense] ****************************************************************************************************************

^C
</code></pre>

<p>Going into the box and running the command manually I am told the following:</p>

<pre><code>[root@##########-lab_env]# /opt/splunkforwarder/bin/splunk start --accept-license --answer-yes

This appears to be your first time running this version of Splunk.

Create credentials for the administrator account.
Characters do not appear on the screen when you type the password.
Password must contain at least:
   * 8 total printable ASCII character(s).
Please enter a new password:
</code></pre>

<p>I have gone through several forums online that give help in answering what to do when met with specific prompts like this, but anytime I make an adjustment I am told something along the lines of:</p>

<blockquote>
  <p>ERROR! '_______' is not a valid attribute for a Task</p>
</blockquote>

<p>At this point I am pretty stuck and unsure of how to continue.</p>

<p>My code snippet is as follows:</p>

<pre><code>- hosts: ""{{hostName}}""
  become: true
  become_user: root
  become_method: sudo

  tasks: 

    - name: copy_splunk
      shell: cp splunkforwarder-7.1.3-51d9cac7b837-linux-2.6-x86_64.rpm /opt/.; date; ls -l /opt
      args:
        chdir: /tmp
      register: run_ll

    - debug: var=run_ll.stdout_lines

    - name: install rpm package
      shell: rpm -ivh splunkforwarder-7.1.3-51d9cac7b837-linux-2.6-x86_64.rpm
      args:
        chdir: /tmp
      ignore_errors: True
      register: install_rpm

    - debug: var=install_rpm.stdout_lines

    - name: acceptlicense
      tags:
        - install
      shell: /opt/splunkforwarder/bin/splunk start --accept-license --answer-yes
      register: accept_l

    - debug: var=accept_l.stdout_lines
</code></pre>

<p>I have only done a couple of playbooks in the past, so this error is something new to me.</p>

<p>Does anyone have any insight?</p>",56369792.0,3,0,,2019-5-29 20:06:44,,2021-4-16 01:33:51,2019-5-30 03:18:22,,2370483.0,,11574891.0,,1,1,ansible|splunk,1925,15
288,258744,56371025,Getting XML value from attribute dispatchState with python and request,"<p>I'm doing a request to splunk for jobs using:</p>

<pre><code> response = requests.post('https://xxxx.net:8089/services/search/jobs/' + job_id, auth=(splunk_user, splunk_pass), verify=False)
</code></pre>

<p>Now i look at the output using <code>print(response.text)</code>. I want to be able to print just the value of <code>&lt;s:key name=""dispatchState""&gt;DONE&lt;/s:key&gt;</code> and see if it's ""DONE"" or whatever the value is.</p>",,1,1,,2019-5-30 02:49:00,,2019-5-30 04:52:18,2019-5-30 04:22:47,,9070080.0,,11575905.0,,1,0,python|python-3.x|splunk|splunk-sdk,46,6
