id,phase,category,post_id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count,hot_score
261333,1,Error,57402172,How to log output from Airflow DAG for debugging?,"<p>I am writing a Airflow DAG and having some problems with a function. I am trying to debug by printing data to stdout and using the <code>logging</code> library.</p>
<p>My example DAG is:</p>
<pre class=""lang-py prettyprint-override""><code>    from datetime import timedelta
    
    import airflow
    import logging
    
    from airflow.models import DAG
    from airflow.operators.dummy_operator import DummyOperator
    from airflow.contrib.hooks.datadog_hook import DatadogHook
    
    def datadog_event(title, text, dag_id, task_id):
        hook = DatadogHook()
        tags = [
            f'dag:{dag_id}',
            f'task:{task_id}',
        ]
    
        hook.post_event(title, text, tags)
    
    def datadog_event_success(context):
        dag_id = context['task_instance'].dag_id
        task_id = context['task_instance'].task_id
        text = f'Airflow DAG failure for {dag_id}\n\nDAG: {dag_id}\nTasks: {task_id}'
        title = f'Airflow DAG success for {dag_id}'
    
        logging.info(title)
        logging.info(text)
        logging.info(dag_id)
        logging.info(task_id)
    
        datadog_event(title, text, dag_id, task_id)
    
    args = {
        'owner': 'airflow',
        'start_date': airflow.utils.dates.days_ago(2),
    }
    
    dag = DAG(
        dag_id='example_callback',
        default_args=args,
        schedule_interval='*/5 * * * *',
        dagrun_timeout=timedelta(minutes=60),
        on_success_callback=datadog_event_success,
    )
    
    my_task = DummyOperator(
        task_id='run_this_last',
        dag=dag,
    )
</code></pre>
<p>During a run I get an error:</p>
<pre><code>airflow[9490]: Process DagFileProcessor4195-Process:
airflow[9490]: Traceback (most recent call last):
airflow[9490]:   File &quot;/usr/lib/python3.6/multiprocessing/process.py&quot;, line 258, in _bootstrap
airflow[9490]:     self.run()
airflow[9490]:   File &quot;/usr/lib/python3.6/multiprocessing/process.py&quot;, line 93, in run
airflow[9490]:     self._target(*self._args, **self._kwargs)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/jobs/scheduler_job.py&quot;, line 148, in _run_file_processor
airflow[9490]:     result = scheduler_job.process_file(file_path, pickle_dags)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/utils/db.py&quot;, line 74, in wrapper
airflow[9490]:     return func(*args, **kwargs)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/jobs/scheduler_job.py&quot;, line 1542, in process_file
airflow[9490]:     self._process_dags(dagbag, dags, ti_keys_to_schedule)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/jobs/scheduler_job.py&quot;, line 1239, in _process_dags
airflow[9490]:     self._process_task_instances(dag, tis_out)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/utils/db.py&quot;, line 74, in wrapper
airflow[9490]:     return func(*args, **kwargs)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/jobs/scheduler_job.py&quot;, line 732, in _process_task_instances
airflow[9490]:     run.update_state(session=session)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/utils/db.py&quot;, line 70, in wrapper
airflow[9490]:     return func(*args, **kwargs)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/models/dagrun.py&quot;, line 318, in update_state
airflow[9490]:     dag.handle_callback(self, success=True, reason='success', session=session)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/utils/db.py&quot;, line 70, in wrapper
airflow[9490]:     return func(*args, **kwargs)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/models/dag.py&quot;, line 620, in handle_callback
airflow[9490]:     callback(context)
airflow[9490]:   File &quot;/home/airflow/analytics/etl_v2/airflow_data/dags/example_bash_operator_andy.py&quot;, line 68, in datadog_event_success
airflow[9490]:     datadog_event(title, text, dag_id, task_id)
airflow[9490]:   File &quot;/home/airflow/analytics/etl_v2/airflow_data/dags/example_bash_operator_andy.py&quot;, line 45, in datadog_event
airflow[9490]:     hook.post_event(title, text, tags)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/contrib/hooks/datadog_hook.py&quot;, line 157, in post_event
airflow[9490]:     self.validate_response(response)
airflow[9490]:   File &quot;/home/airflow/virtualenv/lib/python3.6/site-packages/airflow/contrib/hooks/datadog_hook.py&quot;, line 58, in validate_response
airflow[9490]:     if response['status'] != 'ok':
airflow[9490]: KeyError: 'status'
</code></pre>
<p>But none of my logged into is before or after the error in the scheduler, webserver, worker, or task logs.</p>
<p>I have tested the <code>datadog_event</code> call on my Airflow worker by manually importing the code and it logs properly when I run it that way:</p>
<pre><code>airflow@airflow-worker-0:~/analytics$ /home/airflow/virtualenv/bin/python -i /home/airflow/analytics/etl_v2/airflow_data/dags/example_bash_operator_andy.py
[2019-08-07 20:48:01,890] {settings.py:213} INFO - settings.configure_orm(): Using pool settings. pool_size=5, max_overflow=10, pool_recycle=1800, pid=29941
[2019-08-07 20:48:02,227] {__init__.py:51} INFO - Using executor DaskExecutor

&gt;&gt;&gt; datadog_event('My title', 'My task', 'example_bash_operator_andy', 'run_this_last')
[2019-08-07 20:51:17,542] {datadog_hook.py:54} INFO - Setting up api keys for Datadog
[2019-08-07 20:51:17,544] {example_bash_operator_andy.py:38} INFO - My title
[2019-08-07 20:51:17,544] {example_bash_operator_andy.py:39} INFO - My task
[2019-08-07 20:51:17,544] {example_bash_operator_andy.py:40} INFO - example_bash_operator_andy
[2019-08-07 20:51:17,545] {example_bash_operator_andy.py:41} INFO - run_this_last
[2019-08-07 20:51:17,658] {api_client.py:139} INFO - 202 POST https://api.datadoghq.com/api/v1/events (113.2174ms)
</code></pre>
<p>My <code>airflow.cfg</code> is posted at <a href=""https://gist.github.com/andyshinn/d743ddc61956ed7440c500fca962ce92"" rel=""nofollow noreferrer"">https://gist.github.com/andyshinn/d743ddc61956ed7440c500fca962ce92</a> and I am using Airflow 1.10.4.</p>
<p>How can I output logging or messages from the DAG itself to better debug what might be happening?</p>",,1,8,,2019-8-7 20:54:34,1,2021-4-6 14:38:55,2021-4-6 14:38:55,,5151861,,684908,,1,7,airflow|datadog,6667,20.6957
261334,0,Configuration,51474223,Kubernetes pods restart issue anomaly,"<p>My Java microservices are running in k8s cluster hosted on AWS EC2 instances.</p>

<p>I have around 30 microservice(a good mix of nodejs and Java 8) running in a K8s cluster. I am facing a challange where my java application pods gets restart unexpectedly which leads to increase in application 5xx count.</p>

<p>To debug this, I started a newrelic agent in pod along with application and found the following graph:</p>

<p><a href=""https://i.stack.imgur.com/lSUfE.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/lSUfE.png"" alt=""enter image description here""></a></p>

<p>Where I can see that, I have Xmx value as 6GB and my uses is max 5.2GB.</p>

<p>This clearly stats that JVM is not crossing the Xmx value.</p>

<p>But when I describe the pod and look for last state it says ""Reason:Error"" with ""Exit code: 137""</p>

<p><a href=""https://i.stack.imgur.com/PPHVw.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/PPHVw.png"" alt=""enter image description here""></a></p>

<p>Then on further investigation I find that my Pod average memory uses is close to its limit all the time.(Allocated 9Gib, uses ~9Gib). I am not able to understand why memory uses is so high in Pod even thogh I have only one process running((JVM) and that too is restricted with 6Gib Xmx.</p>

<p><a href=""https://i.stack.imgur.com/Aw06D.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/Aw06D.png"" alt=""enter image description here""></a> </p>

<p>When I login to my worker nodes and check the status of docker containers I can see the last container of that appriction with Exited state and says ""Container exits with non-zero exit code 137""</p>

<p>I can see the wokernode kernel logs as:</p>

<p><a href=""https://i.stack.imgur.com/LtDL0.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/LtDL0.png"" alt=""enter image description here""></a></p>

<p>which shows kernel is terminitaing my process running inside container.</p>

<p>I can see I have lot of free memory in my worker node.</p>

<p><a href=""https://i.stack.imgur.com/R9uLY.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/R9uLY.png"" alt=""enter image description here""></a></p>

<p>I am not sure why my pods get restart again and again is this k8s behaviour or something spoofy in my infrastructure. This force me to move my application from Container to VM again as this leades to increase in 5xx count.</p>

<p>EDIT: I am getting OOM after increasing memory to 12GB.</p>

<p><a href=""https://i.stack.imgur.com/EWPrR.png"" rel=""nofollow noreferrer""><img src=""https://i.stack.imgur.com/EWPrR.png"" alt=""enter image description here""></a></p>

<p>I am not getting sure why POD is getting killed because of OOM th
ough JVM xmx is 6 GB only.</p>

<p>Need help!</p>",,3,3,,2018-7-23 08:08:06,0,2019-4-24 15:31:21,2018-7-26 10:18:54,,4774816,,4774816,,1,3,docker|linux-kernel|kubernetes|newrelic|datadog,3505,19.9788
261335,2,Query,61521576,DataDog Log Search empty string facet,"<p>On DataDog log search, I want to search for logs with empty string for a specific facet, e.g. logs with userId is empty. <code>@userId:''</code> , <code>@userId:""""</code>, <code>-@userId:*</code> non worked.</p>",,1,0,,2020-4-30 10:43:22,1,2020-4-30 13:28:56,,,,,944768,,1,4,datadog,1078,19.9305
261336,0,Integration,53880368,How to use Datadog agent in Azure App Service?,"<p>I'm running web apps as Docker containers in Azure App Service. I'd like to add Datadog agent to each container to, e.g., read the log files in the background and post them to Datadog log management. This is what I have tried:</p>

<p>1) Installing Datadog agent as extension as described in <a href=""https://www.datadoghq.com/blog/monitor-azure-vms-using-datadog/#install-the-datadog-agent-on-an-azure-vm"" rel=""nofollow noreferrer"">this post</a>. This option does not seem to be available for App Service apps, only on VMs.</p>

<p>2) Using multi-container apps as described <a href=""https://docs.microsoft.com/en-us/azure/app-service/containers/tutorial-multi-container-app"" rel=""nofollow noreferrer"">in this post</a>. However, we have not found a simple way to integrate this with <a href=""https://docs.microsoft.com/en-us/azure/devops/pipelines/apps/cd/deploy-docker-webapp?view=vsts"" rel=""nofollow noreferrer"">Azure DevOps release pipelines</a>. I guess it might be possible to create a custom deployment task wrapping Azure CLI commands?</p>

<p>3) Including Datadog agent into our Dockerfiles by following how Datadog Dockerfiles <a href=""https://github.com/DataDog/datadog-agent/tree/master/Dockerfiles/agent"" rel=""nofollow noreferrer"">are built</a>. The process seems quite complicated and add lots of extra dependencies to our Dockerfile. We'd also not like to inherit our Dockerfiles from Datadog Dockerfile with <code>FROM datadog/agent</code>.</p>

<p>I'd assume this must be a pretty standard problem for Azure+Datadog users. Any ideas what's the cleanest option?</p>",54194264,5,0,,2018-12-21 06:50:36,1,2019-10-24 23:03:41,,,,,10561443,,1,4,azure|azure-devops|azure-web-app-service|datadog,1703,19.9249
261337,2,Query,55848522,query metrics on tag value with regex in datadog,"<p>I want to filter metrics on tag value with a regex. I can do it in Prometheus but I could not find an equivalent way in Datadog. </p>

<p>For example, to select the following metric whose <code>status</code> tag value starts with <code>2</code>, I can use the query <code>http.server.requests.count{status=~""^2..$""}</code></p>

<p>I have the same metric with the same tags in Datadog too, but couldn't find a way to have the same query.</p>",,1,6,,2019-4-25 11:42:47,2,2021-3-29 13:43:12,,,,,672798,,1,16,monitoring|datadog,4438,19.7887
261338,1,Error,63814864,"Micrometer-springboot: Hikaricp , Tomcat and jdbc metrics are not exported to DataDog","<p>Hikaricp , Tomcat and jdbc metrics are not being exported to DataDog</p>
<p>we have setup springboot app to push the metrics to datadoghq, it does export 60 metrics, however the metrics like hikaricp, tomcat and jdbc are missing.</p>
<p>hikaricp, tomcat and jdbc - these mertics are listed under <code>/actuator/metrics</code> endpoint, but not exported to datadog.</p>
<pre><code>springBootVersion = '2.3.3.RELEASE'
springCloudVersion = 'Hoxton.SR7'
implementation 'io.micrometer:micrometer-registry-datadog:latest.release'
</code></pre>
<p>Is there any additional settings required to push hikaricp, tomcat and jdbc metrics ?</p>",63835825,2,4,,2020-9-9 15:28:38,,2020-9-10 19:25:48,,,,,8534030,,1,2,spring-boot|spring-boot-actuator|datadog|micrometer|spring-micrometer,1285,19.2356
261339,0,Configuration,62436021,Unable to detect the kubelet URL automatically : datadog_checks.base.errors.CheckException,"<p>I set up datadog trace client in my kubernetes cluster to monitor my deployed application. It was working fine with the kubernetes version 1.15x but as soon as I upgraded the version to 1.16x, the service itself is not showing in the Datadog Dashboard.</p>

<p>Currently using:</p>

<ol>
<li><p>Kubernetes 1.16.9 </p></li>
<li><p>Datadog 0.52.0</p></li>
</ol>

<p>When checked for agent status. It is giving following exception :</p>

<pre><code>Instance ID: kubelet:xxxxxxxxxxxxx [ERROR]
      Configuration Source: file:/etc/datadog-agent/conf.d/kubelet.d/conf.yaml.default
      Total Runs: 12,453
      Metric Samples: Last Run: 0, Total: 0
      Events: Last Run: 0, Total: 0
      Service Checks: Last Run: 0, Total: 0
      Average Execution Time : 5ms
      Last Execution Date : 2020-06-19 15:18:19.000000 UTC
      Last Successful Execution Date : Never
      Error: Unable to detect the kubelet URL automatically.
      Traceback (most recent call last):
        File ""/opt/datadog-agent/embedded/lib/python3.8/site-packages/datadog_checks/base/checks/base.py"", line 822, in run
          self.check(instance)
        File ""/opt/datadog-agent/embedded/lib/python3.8/site-packages/datadog_checks/kubelet/kubelet.py"", line 297, in check
          raise CheckException(""Unable to detect the kubelet URL automatically."")
      datadog_checks.base.errors.CheckException: Unable to detect the kubelet URL automatically.
</code></pre>

<p>This looks like a version issue to me. If it is which Datadog version I need to use for monitoring?</p>",62680072,2,4,,2020-6-17 18:33:30,1,2021-4-15 08:08:06,2020-7-1 15:48:34,,11921495,,11921495,,1,3,java|azure|docker|kubernetes|datadog,1654,19.0741
261340,1,Method,58657063,How do I get TotalStorageSpace or UsedStorageSpace metric from AWS RDS?,"<p>I see that AWS RDS provides a <code>FreeStorageSpace</code> metric for monitoring disk usage. Now I am trying to create a <strong>generic</strong> pre-emptive alert for all my RDS but setting up an ideal threshold on <code>FreeStorageSpace</code> is not making sense. </p>

<p>For example, 20G might be a good threshold with RDS having total disk space as 100G but might be misleading for a RDS with total disk space of 40G.</p>

<p>So I was wondering if there is a way to get <code>TotalStorageSpace</code> or <code>UsedStorageSpace</code> metric from RDS (<s>directly</s> or indirectly).</p>

<p><strong>Update</strong></p>

<p>Since the fact is established that <code>FreeStorageSpace</code> is the only metric RDS provides related to disk storage, any ideas on if / how we can we build a custom metric for <code>TotalStorageSpace</code> or <code>UsedStorageSpace</code>?</p>

<p>p.s.: Creating separate alarms for each RDS for evaluating disk usage percentage seems such waste of time and resource. </p>",,3,0,,2019-11-1 09:45:42,1,2020-6-24 16:25:51,2019-11-1 11:57:44,,1060337,,1060337,,1,5,amazon-web-services|alert|amazon-rds|datadog,1852,19.0706
261341,3,Visualization,53435248,Can I export Datadog dashboards via Datadog REST API?,"<p>Is it possible to export or download Datadog dashboards via Datadog REST API? </p>

<p>Export and update of Datadog Monitors works fine. I need the same functionality for dashboards.</p>",53449880,1,1,,2018-11-22 16:42:39,1,2021-10-23 21:02:53,2019-7-28 09:02:44,,992887,,1099819,,1,4,export|backup|datadog,2064,19.0588
261342,1,Parse,61492210,How to stringify JSON using JQ,"<p>Using JQ I would like to take a complex JSON object that includes JSON embedded as strings and then turn it all into a valid string I can easily embed in other JSON objects. </p>

<p>For example, lets say I have this json object:</p>

<pre><code>{
  ""region"": ""CA"",
  ""waf_rule_tags"": ""{\""RULEID:942100\"":[\""application-multi\"",\""language-multi\"",\""platform-multi\"",\""attack-sqli\"",\""OWASP_CRS/WEB_ATTACK/SQL_INJECTION\"",\""WASCTC/WASC-19\"",\""OWASP_TOP_10/A1\"",\""OWASP_AppSensor/CIE1\"",\""PCI/6.5.2\""]}""
}
</code></pre>

<p>I need to turn this all into the following string:</p>

<pre><code>""{\""region\"": \""CA\"",\""waf_rule_tags\"": \""{\\\""RULEID:942100\\\"":[\\\""application-multi\\\"",\\\""language-multi\\\"",\\\""platform-multi\\\"",\\\""attack-sqli\\\"",\\\""OWASP_CRS/WEB_ATTACK/SQL_INJECTION\\\"",\\\""WASCTC/WASC-19\\\"",\\\""OWASP_TOP_10/A1\\\"",\\\""OWASP_AppSensor/CIE1\\\"",\\\""PCI/6.5.2\\\""]}\""}""
</code></pre>

<p>That way I can take this string and insert it exactly under the <code>text</code> field of another JSON object to create the following. </p>

<pre><code>{
      ""title"": ""12345-accesslogs"",
      ""text"": ""{\""region\"": \""CA\"",\""waf_rule_tags\"": \""{\\\""RULEID:942100\\\"":[\\\""application-multi\\\"",\\\""language-multi\\\"",\\\""platform-multi\\\"",\\\""attack-sqli\\\"",\\\""OWASP_CRS/WEB_ATTACK/SQL_INJECTION\\\"",\\\""WASCTC/WASC-19\\\"",\\\""OWASP_TOP_10/A1\\\"",\\\""OWASP_AppSensor/CIE1\\\"",\\\""PCI/6.5.2\\\""]}\""}"",
      ""priority"": ""normal"",
      ""tags"": [""environment:test""],
      ""alert_type"": ""info""
}
</code></pre>",61492758,2,0,,2020-4-29 00:25:32,,2021-7-17 09:44:20,,,,,5314903,,1,3,json|jq|datadog,2005,18.4085
